"","plate_rxn_ID","plate_pos_seq","plate_pos_factor","well","methylation","analysis_status","assay_notes","dup1","dup2","stdev","cv","drift_est","meth_adjust","stock_notes","cc_notes","rxn_notes","sample_id","id","kay.code","darting.date","new.box","cell","sample.type","sample.state.quality","tissue.origin","orig.vol.uL","orig.conc.ng.uL","num.freeze.thaw.cyc","last.freeze.thaw.date","samp.select.note","luma.assay.num","luma.notes","hyena","ear.tag.number","code.number.on.samples","found.dead","darter","location","gpsutme","gpsutmn","sex","age","age.months","estimated.age.mo","age.class","natal.or.immigrant","reproductive.status","repro.stat.code","mass","telazol.dose","telazol.booster","darting.time","time.down","blood.sampling.time","radio.collared","radio.freq","radio.serial.num","gn.rh","num.edtawhole.blood","num.edtaplasma","num.edtabuffy.coat","num.serum","num.rbc","num.heparin.plasma","num.urine","num.paste","num.tissues","dnaextracted","num.thin.blood.smears","num.thick.blood.smears","ultrasound","num.fetuses","num.heartbeats","ultrasound.other","fetus.length.r.l.","parasites","parasite.ticks","parasites.lionfiles","parasites.other","glucose.grn.red.","glucose.green","glucose.red","pcv","wbc","rbc","knott.s.microfilaria","total.solids","zygo.to.top.crest","zygo.to.back.crest","eye.to.ear","ear.length","skull.length","head.circ","zygo.breadth","body.length","tail.length","neck.circ","girth","leg.side","front.ft.len","lower.leg.length","upper.leg.length","scapula.length","ht.at.shoulder","hind.ft.length","test.nip.length","test.nip.width","tooth.side","incisors","up.canine.ht","up.pm2len","up.pm3len","up.pm4len","upper.row.len","lower.row.len","low.row.with.m1len","m1length","low.pm4len","low.pm3len","low.pm2len","low.canine.ht","rt.low.pm3ht","lft.low.pm3ht","rt.low.pm3surf","lft.low.pm3surf","cavities.broken.teeth","kid.teeth","body.condition","scars.wounds","dartsheet.comments","reaction.to.darting","notes","num.wbc","num.rtbuffer","other.collected","temperature","respiration","heart.rate","body.fat","old.code.number","old.2nd.number","age.at.darting.days","age.at.darting.note","first.seen","den.grad","disappeared","mom","birthdate","number.littermates","litrank","mortality.source","death.date","weaned","clan","park"
"11","p1r1",17,1,"C5",78.03475892,"y",NA,77.74637418,78.32314366,0.407837613,0.522635834,-0.0743553722643753,78.0025382586854,"poor quality",NA,NA,208,"ath",286,1999-11-26,"DNA_1","34","DNA","O","WB","75",NA,NA,NA,"orig samps, plates 1-4","1",NA,"ath",NA,NA,0,NA,"zebra kill base of lh",747012,9837941,"f","cub",12,NA,1,"natal","bado","bado",27,NA,NA,1999-11-26 17:57:00,NA,1999-11-26 18:09:00,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"lf, fl, ti",0,0,0,NA,NA,NA,55.05,NA,NA,NA,NA,9.63,11.5,NA,8.5,NA,42.5,NA,77.5,19.5,40,69.5,"r",14,21,21,23,65,19.3,4.4,NA,NA,21.75,15.3,NA,NA,NA,91.9,68.2,NA,NA,NA,NA,NA,9.7,6.1,6.1,1.5,1.5,"0","most","fat","both hind feet show clear signs of extended (healing) injury - a bone may have been broken in the hind r carpal region","feces collected earlier on 11-26, external measurements taken with strip of cloth (not measuring tape)",NA,NA,NA,NA,NA,NA,NA,NA,NA,286,NA,371,NA,"17-jan-99","19-jul-99","31-mar-04","mrph","20-nov-98",1,1,"snake bite","31-mar-04","17-dec-99","talek","tk"
"12","p1r1",18,1,"C6",75.18231853,"y",NA,73.45709946,76.90753761,2.439828215,3.245215448,-0.0743553722643753,75.1525763810942,"low stock vol: low conc","low 230",NA,209,"sx",29,1999-10-29,"DNA_1","35","DNA","O","WB","200",NA,NA,NA,"orig samps, plates 1-4","1",NA,"sx",NA,NA,0,NA,"aardwolf trees",745665,9837659,"f","adult",120,NA,4,"natal","lactating","lactating",55,2.2,NA,1999-10-29 07:08:00,1999-10-29 07:10:00,1999-10-29 07:13:00,0,"150.592",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"lf, fl, ti",0,0,0,"51/56",51,56,NA,NA,NA,NA,NA,15.5,17,NA,9,28,55,NA,98,21.5,51,85.5,"l",18,24.5,25,27.5,75,24,49.4,NA,"r",21.1,27.2,14,21.3,34.4,95,78,NA,NA,23.1,20.9,12.6,25.7,16.8,16.5,9.3,10,"1","none","obese","scarring - r shoulder mild and hip mod, l shoulder mild and hip mod; neck severe and behind ears; ripped left nostril",NA,NA,"changed htlocan1 and teatw values based on russ' file",NA,NA,NA,"99.7","12","122",NA,29,NA,3667,NA,"21-nov-89","24-apr-90","07-jul-00","coch","14-oct-89",1,1,"",NA,"15-jan-91","talek","tk"
"13","p1r1",20,1,"C8",75.6006363,"y",NA,74.91886206,76.28241055,0.964174384,1.275352208,-0.0743553722643753,75.5758511759119,NA,NA,NA,213,"guci",753,2004-11-22,"DNA_1","48","DNA","O","WB","600",NA,NA,NA,"orig samps, plates 1-4","1",NA,"guci",753,753,0,"jbt,kjw,krt","270 m sw-top tl",744685,9839634,"f","cub",9,NA,1,"natal","bado","bado",31.6,1.1,0.4,2004-11-22 08:15:00,2004-11-22 08:28:00,2004-11-22 08:53:00,0,NA,NA,0,1,0,0,2,1,3,0,1,"0",2,3,1,0,NA,NA,NA,NA,"ti,lf",0,0,0,"70/67",70,67,41.2,NA,NA,NA,6.8,11,14.3,9,7.6,22.4,44,13.4,74.6,20.5,39.7,68.2,"r",17,20.1,20.5,24.7,63.4,22.8,3.3,NA,"r",23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","most","good","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"31-may-04","01-sep-04","24-jan-12","zc","05-feb-04",0,NA,"unk",NA,NA,"talek",""
"14","p1r1",21,1,"C9",76.65289991,"y",NA,77.23129623,76.07450359,0.817975921,1.067116732,-0.0743553722643753,76.6305932983207,"low stock vol: low conc",NA,NA,218,"ali",253,2001-06-17,"DNA_1","54","DNA","O","WB","250",NA,NA,NA,"orig samps, plates 1-4","1",NA,"ali",332,NA,0,"sd, kh","paul t",751536,9837598,"f","adult",46,NA,NA,"natal","pregnant, see comments","pregnant",56.46,2,2,2001-06-17 07:10:00,2001-06-17 07:21:00,2001-06-17 07:26:00,0,"150.42","369511",0,2,2,NA,3,NA,7,NA,NA,NA,2,3,1,0,2,2,"est gestational age 65.35 days","?/22.17","ti/lf",0,0,0,"67/65",67,65,40.41,20875,7425000,"none",7.6,13,16.4,NA,10.5,29,51.7,NA,96,23,46,80,"r",20,25,24.5,24,79,23,NA,NA,"r",22.3,28.5,15.18,20.34,35.3,95.98,78.1,NA,NA,21.52,20.5,13.54,26.6,18.04,18.1,3.3,5.2,"0",NA,"excellent","fresh mild - mod leftupleg rtface","formerly number 253, pregnant with 2 (?) fetuses), average femur length of 22.17cm est gestational age 65.35 days, radio-collar freq 150.420, serial number 369511",NA,NA,NA,NA,NA,NA,NA,NA,NA,332,253,1413,NA,"07-sep-97","18-aug-98","11-jun-17","bb","04-aug-97",1,1,"",NA,"21-jun-98","talek","tk"
"15","p1r1",25,1,"E1",75.08357206,"y",NA,74.91563976,75.25150435,0.237492131,0.31630372,-0.0743553722643753,75.0711794979559,NA,NA,NA,224,"cr",108,2001-12-06,"DNA_1","61","DNA","O","WB","250",NA,NA,NA,"orig samps, plates 1-4","1",NA,"cratchet",NA,NA,0,"saw, smd","40m nw - border t",745271,9838828,"f","adult",100,NA,NA,"natal","lactating","lactating",69.5,2.3,1,2001-12-06 06:37:00,2001-12-06 06:45:00,2001-12-06 06:48:00,0,NA,NA,0,2,2,NA,3,1,4,NA,NA,NA,2,3,1,0,0,NA,NA,NA,"lf",0,0,0,NA,NA,NA,38.5,25325,7595000,"hooks, straight",7.8,13.5,18.5,NA,9,30.5,53.5,NA,98,25,50.5,91.5,"l",20,24.5,25.5,29.5,74.5,24.5,41.4,NA,"r",21.46,28.05,14.56,22.82,35.05,98.73,80.6,NA,NA,21.62,21.48,15.95,25.2,14.95,14.67,8.36,8.23,"0","none","fat","one 2-inch old scar on right side below spine","no eartag, pooped while going down - we collected, 1ml telazol booster at 0741",NA,NA,NA,NA,NA,NA,NA,NA,NA,108,0,3035,NA,"09-sep-93","02-apr-94","03-mar-02","ot","15-aug-93",1,1,"",NA,"01-aug-94","talek","tk"
"16","p1r1",34,2,"E10",76.97523861,"y",NA,77.96451075,75.98596647,1.399042077,1.817522235,-0.0743553722643753,76.9851526596353,NA,NA,NA,243,"foz",265,2001-05-12,"DNA_10","1","DNA","O","WB","300",NA,NA,NA,"orig samps, plates 1-4","1",NA,"fozzie",327,NA,0,"sd, jk, kh","250m w dream camp",746182,9838832,"m","subadult",41,NA,NA,"natal","bado","bado",45.86,2,NA,2001-05-12 07:31:00,2001-05-12 07:35:00,2001-05-12 07:39:00,0,"150.22","54076",0,2,2,NA,4,NA,NA,1,1,NA,2,3,1,0,NA,NA,NA,NA,"ti/lf",0,0,0,"52/54",52,54,32.79,18000,8715000,"both",7.2,12,16.5,NA,9.9,29,46.5,NA,91,25,41.5,74,"r",19,25.3,24.5,26,76,20,34.44,40,"r",21.44,29.9,15.74,20.1,33.6,94.62,78.5,NA,NA,20.28,20.32,14.15,26.86,16.76,16.7,5.62,5.2,"0",NA,"good - hips sticking out a bit","none","formerly number 265",NA,NA,NA,NA,NA,NA,NA,NA,NA,327,265,1244,NA,"23-mar-98","21-oct-98","12-apr-11","hob","15-dec-97",1,NA,"lions","11-apr-11","11-jan-99","talek","tk"
"17","p1r1",35,2,"E11",77.39102336,"y",NA,76.95100725,77.83103948,0.622276757,0.804068391,-0.0743553722643753,77.4034159220441,NA,NA,NA,245,"kryp",805,2009-10-31,"DNA_10","3","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"kryp",NA,805,0,"dwl, ljc,sld","400m sw-lucky tree",743345,9838152,"m","subadult",24,NA,NA,"natal","bado","bado",52,2.1,NA,2009-10-31 08:20:00,2009-10-31 08:22:00,2009-10-31 08:29:00,0,NA,NA,0,3,1,1,4,1,4,0,2,"0",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"54/56",54,56,45.4,NA,NA,NA,7.7,12.5,15.5,11,8.5,35.5,49.5,NA,88.5,22,49.5,78.1,"r",19.6,25.5,26.2,25.5,78.1,24,35.54,34.34,"r",21.95,29.27,14.99,21.43,35.21,95.49,78.22,NA,NA,22.87,20.25,14.61,21.34,19.07,19.46,3.07,3.65,"0","none","fat","none noted","paste put in 2 vials but there was so little of it that the stuff in the vials might not really even be paste (just scrapings)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"13-apr-08","16-sep-08","22-jul-10","yog","01-nov-07",0,NA,"",NA,"28-aug-08","talek",""
"18","p1r1",36,2,"E12",78.33793128,"y",NA,77.67028052,79.00558204,0.944200763,1.205291928,-0.0743553722643753,78.3528023544529,NA,NA,NA,249,"yaz",821,2010-06-15,"DNA_10","8","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"yaz",NA,NA,0,"asl, kdsl,keh, scj",NA,NA,NA,"m","subadult",13,NA,NA,"natal","bado","bado",44,NA,NA,NA,NA,NA,0,NA,NA,0,3,1,0,5,1,4,0,1,"0",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"69/61",69,61,37.6,NA,NA,NA,6.8,12,14.7,11,9.5,26.8,48.5,NA,85,22,45,75,"l",18,25.6,21.5,26,70,21.8,28.6,24.8,"l",21.76,26.51,14.89,21.75,32.37,91.1,75.02,NA,NA,20.15,19.4,14.57,24.45,18.71,19.11,4.37,2.3,"0","adult teeth still errupting","good, fat","none noted","adult teeth still erupting; took multiple bacterial swabs; swabs taken: earwax, prepuce, lionfly, mouth, rectum, nares, anal pouch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"03-jun-09","24-jun-09","21-nov-11","aqua","01-dec-08",0,NA,"",NA,"20-dec-09","talek","tk"
"19","p1r1",28,1,"E4",76.58965334,"y",NA,75.8318327,77.34747398,1.071720227,1.399301576,-0.0743553722643753,76.5846963151824,NA,NA,NA,231,"zim",283,1999-11-07,"DNA_1","69","DNA","O","WB","300",NA,NA,NA,"orig samps, plates 1-4","1",NA,"zim",NA,NA,0,NA,"150m ne scarecrow t",751671,9833529,"f","cub",11,NA,1,"natal","bado","bado",32.3,1.3,NA,1999-11-07 06:58:00,1999-11-07 07:02:00,1999-11-07 07:08:00,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ti, many lf",0,0,0,"65/65",65,65,41,NA,NA,NA,NA,11,13,NA,8.5,24,42.5,NA,82,22,40.5,70.5,"l",18.5,23.5,24.5,24.5,67,22,3.5,3.5,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","most","good; 1 square cm scrape on left thigh","scar on left butt cheek","one virus spot by anus",NA,NA,NA,NA,NA,"100.7","24","120",NA,283,NA,343,NA,"07-jan-99","04-aug-99","12-dec-02","cr","29-nov-98",1,1,"",NA,"23-feb-00","talek","tk"
"20","p1r1",29,1,"E5",77.11971609,"y",NA,76.84791976,77.39151243,0.384378061,0.498417371,-0.0743553722643753,77.1172375775912,"low stock vol: low conc","low 230",NA,236,"hoo",301,2000-04-29,"DNA_1","74","DNA","O","WB","200",NA,NA,NA,"orig samps, plates 1-4","1",NA,"hoo",NA,NA,0,"ae kn","nnht",748095,9837430,"f","subadult",12,NA,NA,"natal","bado","bado",24.9,1.3,NA,2000-04-29 07:22:00,2000-04-29 07:24:00,2000-04-29 07:42:00,0,NA,NA,0,3,2,NA,6,1,10,NA,NA,NA,NA,6,1,0,NA,NA,NA,NA,"ti, lf",0,0,0,"79/75",79,75,32,7875,7705000,"none",6.8,10,12.5,NA,7.5,23,44,NA,78.5,17.5,38.5,65,"r",18,20.5,21.5,21.5,66,22.5,3.5,NA,NA,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"good","rt and lft shoulders - mild","permanent teeth not in yet",NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,379,NA,"01-may-99","28-nov-99","16-dec-01","nav","16-apr-99",0,NA,"",NA,"03-jun-00","talek","tk"
"21","p1r1",31,2,"E7",75.90787513,"y",NA,76.04506084,75.77068941,0.194009903,0.255586001,-0.0743553722643753,75.9103536424088,NA,NA,NA,237,"bsp",302,2000-05-28,"DNA_1","75","DNA","O","WB","200",NA,NA,NA,"orig samps, plates 1-4","1",NA,"bsp",302,NA,0,"ae, kn, sw","600m s - camp x",750728,9835642,"f","subadult",13,NA,NA,"natal","bado","bado",24,1.5,NA,2000-05-28 07:30:00,2000-05-28 07:34:00,2000-05-28 07:41:00,0,NA,NA,0,4,2,NA,8,1,10,NA,NA,"2",2,4,1,0,NA,NA,NA,NA,"ti, fl, lf",0,0,0,"71/67",71,67,36,5800,4695000,"hook, straight",6.6,10.5,12.5,NA,7.5,23.5,39,NA,74,20.5,37.5,63,"r",17.5,21,22,22.5,67.5,21,3.2,NA,"r",20.7,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"good","none","virus on muzzle",NA,NA,NA,NA,NA,NA,NA,NA,NA,302,295,400,NA,"01-may-99","18-dec-99","08-may-01","mp","24-apr-99",1,2,"",NA,"02-mar-00","talek","tk"
"22","p1r1",32,2,"E8",75.55955293,"y",NA,77.11798458,74.00112127,2.203955177,2.91684518,-0.0743553722643753,75.5645099548176,NA,NA,NA,238,"chw",304,2000-06-17,"DNA_1","76","DNA","O","WB","600",NA,NA,NA,"orig samps, plates 1-4","1",NA,"chw",304,NA,0,"ae, kg","200m se - top of horseshoe l",742052,9838352,"f","subadult",15,NA,NA,"natal","bado","bado",35.6,1.75,NA,2000-06-17 08:23:00,2000-06-17 08:27:00,2000-06-17 08:33:00,0,NA,NA,0,4,3,NA,4,1,9,NA,NA,NA,2,3,1,0,NA,NA,NA,NA,"ti, fl, lf",0,0,0,"62/60",62,60,41.4,17700,6750000,"none",8,11,14,NA,8.5,25,47,NA,88,23.5,44.5,73,"r",19.5,23.5,23.5,24,71.5,20.5,3.8,NA,"l",23.2,22.5,13.8,13.8,34.9,89.7,73,NA,NA,20,20.1,15.7,23.2,19.7,20.1,2.2,1.5,"0",NA,"good","mild near phallus, rt forearm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,NA,"16-apr-99","24-sep-99","25-jul-13","sein","19-mar-99",0,NA,"",NA,"28-feb-00","talek","tk"
"23","p1r1",33,2,"E9",77.00331342,"y",NA,77.31797309,76.68865375,0.444995969,0.577891975,-0.0743553722643753,77.0107489572264,NA,NA,NA,242,"sqa",303,2000-06-13,"DNA_1","81","DNA","O","WB","300",NA,NA,NA,"orig samps, plates 1-4","1",NA,"sqa",NA,NA,0,"ae, sw","200m nw - shooting t",751514,9836955,"f","subadult",13,NA,NA,"natal","bado","bado",28,NA,NA,2000-06-13 06:35:00,2000-06-13 06:38:00,2000-06-13 06:46:00,0,NA,NA,0,4,2,NA,2,1,10,NA,NA,NA,2,3,1,0,NA,NA,NA,NA,"ti, lf",0,0,0,"63/57",63,57,35.3,10925,6160000,"hook, straight",7,11,12.5,NA,8,24.5,42.5,NA,78.5,21,41.5,69.5,"l",18,23.5,20,23,66,21.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"good","lft ear mild","eartag 303 upside down in rt ear",NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,397,NA,"14-jun-99","30-jan-00","16-jan-01","bern","13-may-99",1,2,"",NA,"08-jul-00","talek","tk"
"24","p1r1",37,2,"G1",70.72102091,"y","use only dup 1; non-specific peaks",70.72102091,71.37586408,0.463044052,0.651730053,-0.0743553722643753,70.7383704968617,NA,NA,NA,250,"juno",781,2009-07-18,"DNA_10","9","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"juno",NA,781,0,"keh, ljc","magic culvert",747293,9836014,"f","subadult",15,NA,NA,"natal","bado","bado",46,2.7,1,2009-07-18 09:10:00,2009-07-18 09:26:00,2009-07-18 09:36:00,0,NA,NA,0,5,0,1,5,1,4,0,1,"0",2,3,0,0,NA,NA,NA,NA,"1 leech",0,0,0,"74/72",74,72,39.78,NA,NA,NA,7.3,13,15,11,10,27,48.2,NA,90.5,25.7,45,72.8,"l",20,24,23.5,25.5,74,23,3.61,NA,"l",22.37,22.62,13.66,20.1,33.75,91.92,75.62,NA,NA,20.7,19.6,12.54,24.05,NA,19.11,NA,2.07,"0","none","excellent-fat","2 old scars on l ear","just left a kill; adult teeth mostly erupted",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"20-may-08","28-jan-09",NA,"mrph","20-apr-08",1,1,"",NA,"24-feb-09","talek",""
"25","p1r1",39,2,"G3",77.38976232,"y",NA,76.35624762,78.42327701,1.461610502,1.88863547,-0.0743553722643753,77.4120689316793,NA,"low 230",NA,254,"oscr",775,2008-11-02,"DNA_10","13","DNA","R","WB","493",NA,1,"14-Jul-14","orig samps, plates 1-4","1",NA,"oscar",775,775,0,"asf,ljc,bk","500m e int l h xing",735437,9842169,"f","adult",48,NA,NA,"natal","lactating","lactating",71,2.2,0.5,2008-11-02 07:46:00,2008-11-02 07:56:00,2008-11-02 08:05:00,0,NA,NA,0,2,2,0,20,1,7,1,1,"1--milk",2,3,1,0,NA,NA,NA,NA,"ti,lf",0,0,0,"77/76",77,76,37.5,NA,NA,NA,6.5,13,18.2,12.6,9.1,31,55.6,18,88.5,25,59.9,96,"l",20.5,27.5,23,27.5,83,24.8,15.45,15.55,"l",21.1,27.87,13.75,21.23,35.42,99.11,83.67,NA,NA,21.03,20.79,13.95,24.86,16.89,17.27,6.02,5.62,"1","none","good","several scars on  left leg & neck; no virus on face","asf did lps control (pbs injection)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"31-oct-04",NA,NA,"mre","25-oct-04",1,1,"",NA,NA,"mara.river",""
"26","p1r1",40,2,"G4",72.42151733,"y","use only dup 1;  high cv; low G T peak",72.293307375,84.643739675,8.733074432,10.2532027775,-0.0881816739588226,72.4448393180069,NA,NA,"not enough DNA in HpaII rxn",258,"jord",804,2009-10-23,"DNA_10","18","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"jord",NA,804,0,"ljc, dwl","600m ne top bane lugga",747274,9834882,"m","subadult",15,NA,NA,"natal","bado","bado",30.6,1.4,0.8,2009-10-23 08:37:00,2009-10-23 08:42:00,2009-10-23 08:57:00,0,NA,NA,0,2,1,1,4,1,4,0,2,"1 weird things from anal sac",2,3,0,0,NA,NA,NA,NA,"many fleas; lionflies",0,0,0,"63/58",63,58,35.29,NA,NA,NA,6.4,11,14.4,10.3,8.8,25.1,44.3,NA,75.3,21.8,43.8,68.7,"l",18.8,23.5,21.2,24.3,67.6,22.5,32.46,29.44,"l",22.14,23.11,13.86,19.84,35.53,90.9,73.01,NA,NA,21.59,19.66,13.86,22.73,19.98,18.82,1.8,2.04,"0","none","good/normal","none seen","tons of fleas!",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"11-aug-08","04-may-09","05-jul-11","ffl","20-jul-08",1,2,"",NA,"14-jul-09","talek",""
"27","p1r1",41,2,"G5",77.30325921,"y",NA,76.74513912,77.8613793,0.789300999,1.021044918,-0.0743553722643753,77.3305228464969,NA,NA,NA,261,"dra",774,2009-07-03,"DNA_10","21","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"dra",663,774,0,"ljc,sld,keh","200 m n aardwolf cd",745297,9838196,"f","subadult",20,NA,NA,"natal","bado","bado",38,1.5,NA,2009-07-03 06:22:00,2009-07-03 06:28:00,2009-07-03 06:32:00,0,NA,NA,0,3,1,1,5,1,4,0,1,"1(ear)",2,3,1,0,NA,NA,NA,NA,"none",0,0,0,"55/52",55,52,38.14,NA,NA,NA,6.6,12,15,11.3,9.5,27,48.8,NA,87,22,44,70,"l",18.5,24.4,21,25,72,21.5,4.29,NA,"l",21.85,28.6,14.77,21.07,35.95,94.82,78.19,NA,NA,22.39,20.63,14.96,24.56,19.05,19.76,3.22,3,"1","none","good","small scar on left side; another on upper left leg",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"09-apr-08","10-jul-08","12-jun-12","ali","15-nov-07",1,1,"car","12-jun-12","03-dec-08","talek","tk"
"28","p1r1",42,2,"G6",74.34208327,"y",NA,75.74644174,72.9377248,1.986062795,2.671518886,-0.0743553722643753,74.3718254189058,NA,NA,"not enough DNA in HpaII rxn",262,"aqua",737,2008-10-18,"DNA_10","22","DNA","O","WB","400",NA,NA,NA,"orig samps, plates 1-4","1",NA,"aqua",774,737,0,"afs adw ljc","500m sw t-stop",744776,9837516,"f","adult",30,NA,NA,"natal",NA,NA,44.6,2,NA,2008-10-18 06:38:00,2008-10-18 06:42:00,2008-10-18 06:49:00,0,NA,NA,0,3,3,0,7,1,6,0,1,"2- ear plug, virus",2,3,1,0,NA,NA,NA,NA,"ti, lf",0,0,0,"61/64",61,64,35.4,NA,NA,NA,7.2,13.5,16,11.3,8.5,27.8,52,16.9,96.5,19.6,49,79.2,"r",18.2,27.3,24.5,25,75.6,23.5,NA,NA,"r",22.39,28.94,13.61,20.82,33.75,91.86,75.87,NA,NA,21,18.99,13.98,25.89,19.3,19.02,3.49,3.52,"0","none","excellent","she was very quiet throughout handling; phallus torn","virus on face, muzzle genitals & nipple area; photos taken of this",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"07-jun-06","01-dec-06",NA,"mos","17-apr-06",1,2,"",NA,"08-nov-06","talek",""
"29","p1r1",43,2,"G7",75.37721,"y",NA,75.93642512,74.81799487,0.790849616,1.049189292,-0.0743553722643753,75.4094306613146,NA,NA,NA,263,"pan",755,2006-09-15,"DNA_10","24","DNA","O","WB","400",NA,NA,NA,"orig samps, plates 1-4","1",NA,"pan",NA,755,0,"alc, sba, mlf","300m nw - top ft l",743643,9840476,"f","subadult/adult",28,NA,NA,"natal","bado?","bado",62.8,2,1,2006-09-15 07:50:00,2006-09-15 08:18:00,2006-09-15 08:23:00,0,"150.23",NA,0,NA,4,0,3,NA,4,0,1,"hair",2,3,1,0,NA,NA,NA,NA,"lf, ticks, fleas",0,0,0,"68/82",68,82,34,NA,NA,NA,7.5,13.4,18.8,12.4,9.5,32.9,57.7,18.2,85.6,27,59.4,88.3,"l",20.7,26.4,26,27.4,78.4,24.2,36.01,NA,"r",21.46,28.93,13.92,21.17,36.44,98.72,79.61,102.67,22.63,21.64,19.88,13.46,25.84,17.54,17.69,2.57,2.7,"3","none","excellent","none other than strange tear in phallus - photos sent to kay. see attached notes with data sheet or details in notes","pan showed extreme tolerance to the tz - she was showing signs of going down but was having a hard time and running long distances. she was darted with a booster of 1ml and she went down. she also recovered quickly and was able to walk a lot quicker than",NA,"phallus is torn but she's not lactating, strange tear, see photos",NA,NA,NA,NA,NA,NA,NA,NA,NA,845,NA,"01-jul-04","01-mar-05","26-mar-13","mrph","20-may-04",1,1,"","21-may-13","14-mar-05","talek",""
"30","p1r1",44,2,"G8",76.15584505,"y",NA,76.77626633,75.53542377,0.877408193,1.152121932,-0.0743553722643753,76.1905442237234,NA,NA,NA,266,"teva",806,2009-11-05,"DNA_10","27","DNA","O","WB","500",NA,NA,NA,"orig samps, plates 1-4","1",NA,"teva",NA,806,0,"dwl, ljc, sld","280m n-mushroom tree",745359,9835002,"m","subadult",19,NA,NA,"natal","bado","bado",42.8,2.1,NA,2009-11-05 07:38:00,2009-11-05 07:43:00,2009-11-05 07:48:00,0,NA,NA,0,3,1,1,5,1,4,0,2,"0",2,3,1,0,NA,NA,NA,NA,"fleas, ticks, lionflies",0,0,0,"49/49",49,49,42.95,NA,NA,NA,7.2,11.7,17,9.4,9.2,25,46.3,NA,74.5,21.8,51.4,82.5,"r",21.4,25.5,22.4,25.3,76.7,25.3,32.86,30.5,"r",22.27,26.54,14.25,20.71,33.74,95.17,79.23,NA,NA,22.5,19.54,14.64,25.26,16.67,16.54,1.98,2.01,NA,"none","normal","small scars on rt scapula","virus on face; very little paste!",1,"very calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"19-jul-08","25-jan-09","29-jan-10","hex","16-apr-08",0,NA,"",NA,"19-feb-09","talek",""
"31","p1r1",45,2,"G9",77.04792881,"y",NA,77.10749378,76.98836383,0.084237592,0.109331417,-0.0743553722643753,77.0851064961322,NA,NA,NA,273,"pene",828,2011-04-27,"DNA_10","35","DNA","O","WB","600",NA,NA,NA,"orig samps, plates 1-4","1",NA,"pene",NA,828,0,"keh, tmm, bjl","145m se - teapot t",747678,9837512,"m","subadult",13,NA,NA,NA,"bado","bado",25.8,1.2,NA,NA,NA,NA,0,NA,NA,0,3,1,0,5,1,4,0,NA,NA,NA,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"58/59",58,59,37.2,NA,NA,NA,6.1,9,13,10,10,23,42,NA,71,22,38,59.5,"r",17.5,21.5,21.5,23,67.5,20,35,26.8,"r",22.13,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,NA,NA,NA,NA,NA,NA,"good","none","adult teeth erupting",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"09-jun-10","12-nov-10","15-nov-16","guci","03-apr-10",NA,NA,"unknown","26-nov-16","20-jul-11","talek",""
